student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S1155,0.1428571428571428,Male,0.18072289156626503,0.4166666666666667,0.4259259259259259,No,0.497727272727273,0.49999999999999994,Fair,0.5,High School,Good,1.0,No,0.4767156862745099
S1156,0.8571428571428572,Male,0.22891566265060237,0.48611111111111116,0.31481481481481477,Yes,0.34318181818181803,0.45588235294117646,Fair,0.0,High School,Good,0.7777777777777777,No,0.4816176470588237
S1157,0.1428571428571428,Male,0.36144578313253006,0.25,0.12962962962962962,No,1.0000000000000002,0.338235294117647,Poor,0.6666666666666666,Bachelor,Poor,0.2222222222222222,No,0.4693627450980393
S1158,0.0,Female,0.3132530120481927,0.25,0.5555555555555556,No,0.6318181818181818,0.49999999999999994,Fair,0.6666666666666666,Bachelor,Good,0.4444444444444445,Yes,0.5379901960784315
S1159,0.4285714285714284,Female,0.38554216867469876,0.16666666666666666,0.8148148148148149,No,0.5795454545454546,0.6176470588235294,Good,0.5,Bachelor,Average,0.8888888888888888,No,0.7291666666666669
S1160,0.8571428571428572,Male,0.4337349397590361,0.4166666666666667,0.37037037037037035,No,0.8613636363636366,0.2794117647058823,Fair,0.0,Master,Average,0.4444444444444445,No,0.5735294117647061
S1161,0.0,Other,0.5180722891566264,0.4722222222222222,0.14814814814814814,No,0.40454545454545454,0.49999999999999994,Good,1.0,High School,Average,0.6666666666666665,No,0.715686274509804
S1162,1.0,Female,0.4096385542168674,0.4166666666666667,0.018518518518518517,No,0.4840909090909091,0.5294117647058822,Fair,0.8333333333333333,Master,Average,0.6666666666666665,No,0.8014705882352943
S1163,0.4285714285714284,Male,0.5060240963855421,0.625,0.3888888888888889,No,0.675,0.35294117647058815,Poor,0.3333333333333333,Master,Good,0.4444444444444445,No,0.6397058823529412
S1164,0.1428571428571428,Male,0.4337349397590361,0.3472222222222222,0.5555555555555556,No,0.8931818181818183,0.3823529411764705,Poor,0.5,High School,Average,0.1111111111111111,Yes,0.547794117647059
S1165,0.0,Male,0.06024096385542168,0.4583333333333333,0.4259259259259259,No,0.7727272727272727,0.5294117647058822,Fair,0.6666666666666666,High School,Good,0.4444444444444445,No,0.25245098039215697
S1166,1.0,Male,0.25301204819277107,0.16666666666666666,0.3333333333333333,No,0.715909090909091,0.2794117647058823,Fair,0.16666666666666666,High School,Average,0.6666666666666665,No,0.5919117647058825
S1167,0.8571428571428572,Male,0.3975903614457831,0.2777777777777778,0.2222222222222222,Yes,0.6772727272727272,0.5441176470588236,Poor,0.0,High School,Good,0.6666666666666665,No,0.6593137254901963
S1168,0.8571428571428572,Male,0.2048192771084337,0.4583333333333333,0.1111111111111111,No,0.7500000000000002,0.3235294117647059,Fair,0.8333333333333333,Bachelor,Good,0.3333333333333333,Yes,0.3884803921568629
S1169,0.7142857142857144,Male,0.5301204819277108,0.48611111111111116,0.5,Yes,0.7045454545454546,0.6764705882352939,Fair,0.3333333333333333,Bachelor,Good,0.0,No,0.5392156862745099
S1170,1.0,Male,0.6987951807228915,0.2916666666666667,0.5185185185185185,No,0.42500000000000004,0.8970588235294119,Fair,0.16666666666666666,Bachelor,Good,0.5555555555555556,No,0.9583333333333334
S1171,0.5714285714285716,Female,0.6385542168674698,0.3333333333333333,0.018518518518518517,No,0.6704545454545456,0.338235294117647,Good,0.0,Bachelor,Good,0.2222222222222222,Yes,0.8259803921568628
S1172,0.2857142857142856,Male,0.38554216867469876,0.09722222222222222,0.6481481481481481,No,0.415909090909091,0.5735294117647058,Good,0.8333333333333333,High School,Good,0.4444444444444445,No,0.6115196078431373
S1173,0.4285714285714284,Female,0.6867469879518072,0.2916666666666667,0.4444444444444444,No,0.6772727272727272,0.35294117647058815,Fair,0.5,Master,Good,0.3333333333333333,Yes,0.8014705882352943
S1174,1.0,Male,0.4457831325301205,0.5,0.611111111111111,Yes,0.55,0.6617647058823528,Good,0.8333333333333333,High School,Poor,0.1111111111111111,No,0.6237745098039217
S1175,0.7142857142857144,Other,0.36144578313253006,0.4444444444444445,0.05555555555555555,No,1.0000000000000002,0.2647058823529412,Good,0.5,Master,Good,0.6666666666666665,No,0.5747549019607844
S1176,0.2857142857142856,Male,0.3132530120481927,0.4305555555555556,0.05555555555555555,No,0.6499999999999999,0.5735294117647058,Good,1.0,High School,Average,0.4444444444444445,Yes,0.724264705882353
S1177,0.2857142857142856,Male,0.36144578313253006,0.36111111111111116,0.2962962962962963,No,0.34090909090909105,0.338235294117647,Fair,0.0,Master,Average,0.6666666666666665,Yes,0.44852941176470595
S1179,0.2857142857142856,Female,0.45783132530120474,0.2361111111111111,0.7037037037037036,No,0.7772727272727276,0.30882352941176466,Good,0.3333333333333333,High School,Average,0.3333333333333333,No,0.4865196078431374
S1181,0.8571428571428572,Male,0.4216867469879518,0.4166666666666667,0.2777777777777778,Yes,0.5249999999999999,0.338235294117647,Good,0.0,Bachelor,Average,0.8888888888888888,No,0.6004901960784316
S1182,0.7142857142857144,Male,0.5060240963855421,0.4305555555555556,0.12962962962962962,No,0.30000000000000004,0.588235294117647,Good,0.16666666666666666,Master,Poor,1.0,No,0.7536764705882355
S1183,0.2857142857142856,Female,0.6385542168674698,0.2638888888888889,0.5925925925925926,No,0.8454545454545455,0.4264705882352941,Fair,0.16666666666666666,High School,Average,0.3333333333333333,Yes,0.8247549019607846
S1184,0.0,Female,0.5903614457831325,0.0,0.12962962962962962,No,0.3454545454545457,0.4705882352941177,Fair,0.8333333333333333,Master,Poor,0.4444444444444445,No,0.9534313725490199
S1185,0.5714285714285716,Female,0.15662650602409636,0.5277777777777778,0.6666666666666666,Yes,0.5590909090909091,0.5147058823529411,Fair,0.8333333333333333,Bachelor,Good,0.4444444444444445,No,0.26960784313725494
S1186,0.1428571428571428,Female,0.0,0.2638888888888889,0.2777777777777778,No,0.6000000000000003,0.35294117647058815,Fair,0.5,Bachelor,Average,0.7777777777777777,No,0.4509803921568629
S1187,0.8571428571428572,Male,0.5903614457831325,0.20833333333333334,0.6481481481481481,No,0.6431818181818183,0.5294117647058822,Fair,0.0,Bachelor,Average,0.3333333333333333,No,0.6789215686274511
S1188,0.8571428571428572,Female,0.16867469879518068,0.4583333333333333,0.4629629629629629,No,0.8159090909090911,0.75,Fair,0.5,High School,Poor,0.3333333333333333,Yes,0.3443627450980393
S1189,0.7142857142857144,Male,0.38554216867469876,0.2777777777777778,0.2962962962962963,No,0.5045454545454546,0.35294117647058815,Fair,0.3333333333333333,High School,Average,0.6666666666666665,Yes,0.5159313725490198
S1190,0.8571428571428572,Male,0.2048192771084337,0.5277777777777778,0.2222222222222222,No,0.5977272727272727,0.6911764705882353,Poor,1.0,Master,Good,0.4444444444444445,No,0.45343137254901966
S1191,0.2857142857142856,Male,0.09638554216867469,0.4444444444444445,0.25925925925925924,No,0.656818181818182,0.75,Good,0.16666666666666666,Master,Average,0.5555555555555556,No,0.32720588235294124
S1192,0.0,Female,0.5180722891566264,0.4583333333333333,0.4259259259259259,No,0.6931818181818183,0.338235294117647,Poor,0.6666666666666666,Master,Good,0.5555555555555556,No,0.6250000000000002
S1193,0.8571428571428572,Male,0.5542168674698794,0.125,0.3518518518518518,No,0.6818181818181819,0.23529411764705882,Good,0.6666666666666666,Master,Good,0.5555555555555556,No,0.7708333333333335
S1194,0.8571428571428572,Male,0.3132530120481927,0.5555555555555556,0.20370370370370372,No,0.7590909090909095,0.5441176470588236,Good,0.0,High School,Good,1.0,No,0.5906862745098039
S1195,0.1428571428571428,Female,0.0,0.3888888888888889,0.2962962962962963,No,0.8500000000000003,0.3823529411764705,Fair,0.0,Bachelor,Good,0.4444444444444445,No,0.10171568627450986
S1196,0.1428571428571428,Male,0.3253012048192771,0.2916666666666667,0.3518518518518518,No,0.7477272727272728,0.8088235294117645,Good,0.6666666666666666,High School,Poor,0.4444444444444445,No,0.564950980392157
S1197,0.4285714285714284,Female,0.49397590361445776,0.37500000000000006,0.0,No,0.7613636363636365,0.4852941176470588,Fair,0.0,Master,Average,0.8888888888888888,Yes,0.8419117647058824
S1198,0.5714285714285716,Male,0.15662650602409636,0.05555555555555556,0.4259259259259259,Yes,0.30000000000000004,0.338235294117647,Good,0.16666666666666666,High School,Good,0.7777777777777777,Yes,0.29166666666666674
S1199,0.2857142857142856,Female,0.45783132530120474,0.4166666666666667,0.12962962962962962,No,0.6704545454545456,0.2794117647058823,Fair,0.3333333333333333,Bachelor,Good,0.3333333333333333,No,0.5294117647058825
S1200,0.8571428571428572,Female,0.4216867469879518,0.18055555555555558,0.09259259259259259,No,0.7681818181818183,0.6764705882352939,Fair,0.3333333333333333,Bachelor,Good,0.6666666666666665,No,0.7781862745098042
S1201,1.0,Male,0.5301204819277108,0.125,0.0,No,0.825,0.3823529411764705,Fair,0.5,High School,Good,0.7777777777777777,No,0.9571078431372552
S1203,0.0,Male,0.24096385542168672,0.5277777777777778,0.05555555555555555,No,0.5090909090909093,0.6470588235294117,Fair,1.0,Master,Poor,0.4444444444444445,No,0.4914215686274511
S1204,0.4285714285714284,Male,0.6385542168674698,0.2361111111111111,0.18518518518518517,No,0.5295454545454545,0.39705882352941174,Fair,0.0,Bachelor,Good,0.2222222222222222,Yes,0.735294117647059
S1205,0.5714285714285716,Other,0.3975903614457831,0.5972222222222222,0.7222222222222222,No,0.781818181818182,0.4705882352941177,Fair,0.0,High School,Good,0.3333333333333333,No,0.46568627450980404
S1206,1.0,Male,0.4216867469879518,0.2638888888888889,0.2222222222222222,No,0.8931818181818183,0.4852941176470588,Poor,1.0,Bachelor,Average,1.0,Yes,0.9093137254901961
S1207,0.4285714285714284,Female,0.25301204819277107,0.06944444444444445,0.37037037037037035,No,0.5659090909090911,0.6029411764705881,Poor,0.5,Bachelor,Good,0.5555555555555556,Yes,0.5379901960784315
S1208,0.7142857142857144,Male,0.33734939759036137,0.16666666666666666,0.40740740740740744,Yes,0.865909090909091,0.588235294117647,Fair,0.5,High School,Average,1.0,No,0.7034313725490197
S1209,0.5714285714285716,Female,0.2650602409638554,0.5555555555555556,0.3518518518518518,No,0.6863636363636365,0.44117647058823534,Poor,0.0,High School,Average,0.4444444444444445,Yes,0.3517156862745099
S1210,0.8571428571428572,Female,0.38554216867469876,0.3194444444444444,0.31481481481481477,Yes,0.6318181818181818,0.49999999999999994,Poor,0.0,Master,Good,0.8888888888888888,No,0.5870098039215688
S1211,0.8571428571428572,Female,0.7349397590361445,0.25,0.09259259259259259,No,0.6113636363636366,0.4264705882352941,Good,1.0,Bachelor,Good,0.2222222222222222,Yes,0.9791666666666669
S1212,0.5714285714285716,Male,0.16867469879518068,0.37500000000000006,0.6296296296296295,No,0.8295454545454548,0.2205882352941177,Poor,0.16666666666666666,Bachelor,Average,0.1111111111111111,Yes,0.13848039215686278
S1213,0.8571428571428572,Male,0.1325301204819277,0.4305555555555556,0.7037037037037036,No,0.7340909090909091,0.5294117647058822,Good,1.0,Bachelor,Poor,0.5555555555555556,No,0.33210784313725494
S1215,0.5714285714285716,Female,0.38554216867469876,0.5833333333333334,0.12962962962962962,No,0.46590909090909105,0.3235294117647059,Good,1.0,High School,Good,0.4444444444444445,Yes,0.6017156862745099
S1216,0.4285714285714284,Female,0.3012048192771084,0.2916666666666667,0.2777777777777778,No,0.7772727272727276,0.35294117647058815,Fair,1.0,High School,Average,0.0,Yes,0.5134803921568628
S1217,0.5714285714285716,Other,0.6144578313253011,0.125,0.12962962962962962,No,0.5386363636363638,0.338235294117647,Fair,1.0,High School,Good,0.2222222222222222,No,0.8406862745098042
S1218,1.0,Male,0.3132530120481927,0.2777777777777778,0.4444444444444444,No,0.4613636363636364,0.6176470588235294,Fair,0.16666666666666666,Bachelor,Good,0.2222222222222222,No,0.368872549019608
S1219,0.8571428571428572,Female,0.7469879518072289,0.3888888888888889,0.18518518518518517,No,0.656818181818182,0.5588235294117647,Fair,0.8333333333333333,Master,Good,0.3333333333333333,No,1.0
S1220,0.2857142857142856,Female,0.5421686746987951,0.18055555555555558,0.7777777777777778,No,0.6909090909090911,0.45588235294117646,Fair,0.0,High School,Average,1.0,No,0.7806372549019608
S1221,0.2857142857142856,Male,0.33734939759036137,0.19444444444444445,0.5740740740740741,No,1.0000000000000002,0.3235294117647059,Poor,0.6666666666666666,High School,Good,0.5555555555555556,Yes,0.5551470588235295
S1222,0.7142857142857144,Male,0.8072289156626505,0.4027777777777778,0.37037037037037035,No,0.6181818181818184,0.49999999999999994,Good,1.0,Bachelor,Average,0.4444444444444445,No,1.0
S1223,0.4285714285714284,Female,0.3132530120481927,0.3333333333333333,0.537037037037037,No,0.40227272727272734,0.20588235294117635,Fair,0.6666666666666666,Master,Average,0.0,No,0.28799019607843146
S1224,0.1428571428571428,Female,0.5542168674698794,0.3472222222222222,0.5555555555555556,No,0.7204545454545457,0.5147058823529411,Fair,0.8333333333333333,Bachelor,Poor,0.5555555555555556,No,0.6654411764705884
S1225,0.1428571428571428,Female,0.4698795180722891,0.22222222222222224,0.2222222222222222,No,0.1886363636363637,0.6323529411764706,Good,0.0,Master,Average,0.8888888888888888,Yes,0.6850490196078433
S1226,0.5714285714285716,Male,0.6626506024096385,0.3055555555555556,0.16666666666666666,Yes,0.6386363636363637,0.2647058823529412,Fair,0.5,Bachelor,Good,0.0,No,0.8615196078431374
S1227,0.7142857142857144,Female,0.6987951807228915,0.19444444444444445,0.3518518518518518,No,0.6636363636363638,0.2205882352941177,Good,0.6666666666666666,Bachelor,Average,0.7777777777777777,Yes,0.9583333333333334
S1228,0.0,Male,0.4216867469879518,0.5,0.5,No,0.8386363636363636,0.7647058823529411,Fair,0.5,High School,Average,0.7777777777777777,Yes,0.6642156862745099
S1229,0.5714285714285716,Male,0.28915662650602403,0.513888888888889,0.37037037037037035,No,0.8795454545454546,0.3823529411764705,Good,0.6666666666666666,High School,Good,0.2222222222222222,Yes,0.41666666666666674
S1230,0.7142857142857144,Male,0.5060240963855421,0.041666666666666664,0.018518518518518517,No,0.5454545454545456,0.6911764705882353,Poor,0.5,High School,Poor,0.8888888888888888,Yes,1.0
S1231,0.4285714285714284,Female,0.3012048192771084,0.19444444444444445,0.16666666666666666,No,0.625,0.45588235294117646,Good,1.0,Bachelor,Good,0.7777777777777777,No,0.670343137254902
S1232,0.4285714285714284,Female,0.7831325301204818,0.09722222222222222,0.31481481481481477,No,0.4840909090909091,0.45588235294117646,Good,0.6666666666666666,Master,Average,0.2222222222222222,No,1.0
S1233,0.4285714285714284,Female,0.4457831325301205,0.2361111111111111,0.31481481481481477,No,0.40227272727272734,0.5588235294117647,Fair,0.5,Master,Poor,1.0,Yes,0.7647058823529413
S1234,0.4285714285714284,Male,0.36144578313253006,0.3333333333333333,0.7407407407407407,No,0.7295454545454543,0.3235294117647059,Poor,0.8333333333333333,High School,Good,0.4444444444444445,No,0.545343137254902
S1235,0.4285714285714284,Female,0.45783132530120474,0.11111111111111112,0.05555555555555555,No,0.37045454545454537,0.5147058823529411,Fair,0.16666666666666666,High School,Poor,0.2222222222222222,No,0.6507352941176472
S1236,0.7142857142857144,Male,0.18072289156626503,0.19444444444444445,0.4444444444444444,No,0.5659090909090911,0.41176470588235287,Good,0.5,High School,Good,0.4444444444444445,No,0.34068627450980404
S1237,0.7142857142857144,Female,0.24096385542168672,0.18055555555555558,0.6296296296296295,Yes,0.4318181818181819,0.25000000000000006,Fair,0.16666666666666666,High School,Average,0.8888888888888888,No,0.43382352941176483
S1238,0.2857142857142856,Male,0.6385542168674698,0.37500000000000006,0.7962962962962962,No,0.784090909090909,0.5441176470588236,Fair,0.16666666666666666,Bachelor,Poor,0.3333333333333333,Yes,0.6838235294117648
S1239,1.0,Male,0.3012048192771084,0.36111111111111116,0.25925925925925924,No,1.0000000000000002,0.44117647058823534,Poor,0.0,Master,Poor,0.5555555555555556,No,0.41789215686274517
S1240,0.1428571428571428,Male,0.22891566265060237,0.22222222222222224,0.4259259259259259,No,0.36363636363636376,0.45588235294117646,Fair,1.0,Master,Poor,0.2222222222222222,No,0.4019607843137256
S1241,0.8571428571428572,Male,0.5180722891566264,0.37500000000000006,0.4444444444444444,Yes,0.23863636363636376,0.2647058823529412,Fair,0.8333333333333333,Bachelor,Poor,0.2222222222222222,No,0.5171568627450982
S1242,0.4285714285714284,Female,0.6385542168674698,0.25,0.37037037037037035,No,0.6318181818181818,0.7647058823529411,Good,0.16666666666666666,Bachelor,Good,0.4444444444444445,No,0.8958333333333336
S1243,0.0,Female,0.5542168674698794,0.3055555555555556,0.31481481481481477,No,0.6636363636363638,0.6470588235294117,Fair,0.3333333333333333,Bachelor,Average,0.7777777777777777,No,0.8443627450980394
S1244,0.8571428571428572,Male,0.6024096385542168,0.625,0.4259259259259259,No,0.7090909090909092,0.6617647058823528,Good,1.0,High School,Average,0.7777777777777777,No,0.9754901960784316
S1245,0.7142857142857144,Female,0.28915662650602403,0.5694444444444444,0.0,No,0.5568181818181819,0.4264705882352941,Fair,0.16666666666666666,Bachelor,Average,0.2222222222222222,Yes,0.3615196078431373
S1246,0.0,Male,0.16867469879518068,0.125,0.48148148148148145,Yes,0.6136363636363638,0.1764705882352941,Poor,0.5,Bachelor,Good,0.7777777777777777,No,0.39950980392156876
S1247,0.0,Female,0.6987951807228915,0.48611111111111116,0.3518518518518518,No,0.7431818181818184,0.8235294117647058,Fair,0.16666666666666666,Bachelor,Good,0.7777777777777777,Yes,0.877450980392157
S1248,0.0,Female,0.36144578313253006,0.48611111111111116,0.2962962962962963,No,0.8954545454545457,0.4705882352941177,Fair,0.5,High School,Good,0.2222222222222222,No,0.4375000000000001
S1249,0.2857142857142856,Female,0.37349397590361444,0.1527777777777778,0.7592592592592592,No,0.21363636363636385,0.35294117647058815,Good,0.5,High School,Good,1.0,Yes,0.4901960784313727
S1250,0.7142857142857144,Male,0.6626506024096385,0.48611111111111116,0.20370370370370372,Yes,0.575,0.5588235294117647,Good,0.3333333333333333,High School,Average,1.0,No,1.0
S1251,0.0,Female,0.5180722891566264,0.5972222222222222,0.25925925925925924,No,0.7068181818181818,0.6911764705882353,Fair,0.16666666666666666,Master,Average,0.1111111111111111,No,0.5735294117647061
S1252,0.4285714285714284,Female,0.5060240963855421,0.16666666666666666,0.7407407407407407,No,0.44999999999999996,0.4852941176470588,Fair,0.16666666666666666,High School,Good,1.0,No,0.8198529411764707
S1253,0.5714285714285716,Male,0.8072289156626505,0.19444444444444445,0.16666666666666666,No,1.0000000000000002,0.7058823529411764,Fair,0.6666666666666666,Bachelor,Good,0.1111111111111111,No,0.9240196078431374
S1254,0.0,Male,0.3012048192771084,0.513888888888889,0.2222222222222222,Yes,0.5136363636363637,0.6764705882352939,Good,1.0,Bachelor,Average,0.8888888888888888,No,0.7401960784313727
S1255,0.2857142857142856,Female,0.5903614457831325,0.3888888888888889,0.2962962962962963,No,0.6499999999999999,0.29411764705882354,Good,0.6666666666666666,High School,Average,0.6666666666666665,No,0.8161764705882354
S1256,0.8571428571428572,Female,0.4337349397590361,0.4444444444444445,0.5,No,0.7863636363636364,0.3676470588235294,Good,0.0,Bachelor,Good,0.5555555555555556,No,0.564950980392157
S1257,0.7142857142857144,Female,0.4698795180722891,0.4027777777777778,0.37037037037037035,No,0.5249999999999999,0.6470588235294117,Fair,0.5,Master,Good,0.6666666666666665,No,0.644607843137255
S1258,1.0,Female,0.6987951807228915,0.4166666666666667,0.07407407407407407,No,0.23863636363636376,0.0,Fair,0.3333333333333333,High School,Average,0.7777777777777777,No,0.8872549019607844
S1259,0.2857142857142856,Female,0.5180722891566264,0.125,0.2222222222222222,No,0.5613636363636365,0.45588235294117646,Fair,0.6666666666666666,Master,Good,0.0,No,0.6642156862745099
S1260,0.0,Male,0.5180722891566264,0.5277777777777778,0.20370370370370372,No,0.8931818181818183,0.23529411764705882,Fair,0.16666666666666666,High School,Average,0.7777777777777777,No,0.6433823529411766
S1262,0.5714285714285716,Male,0.36144578313253006,0.3055555555555556,0.4259259259259259,No,0.46590909090909105,0.4264705882352941,Poor,0.3333333333333333,Master,Average,0.2222222222222222,No,0.37622549019607854
S1263,0.0,Female,0.2650602409638554,0.3333333333333333,0.4259259259259259,Yes,0.8704545454545454,0.4264705882352941,Poor,0.8333333333333333,Bachelor,Average,0.5555555555555556,No,0.5428921568627453
S1264,0.2857142857142856,Male,0.22891566265060237,0.09722222222222222,0.0,No,0.5840909090909092,0.3823529411764705,Good,0.16666666666666666,Master,Poor,0.3333333333333333,No,0.4056372549019609
S1265,0.1428571428571428,Female,0.07228915662650601,0.4305555555555556,0.5555555555555556,No,0.5431818181818184,0.29411764705882354,Good,0.16666666666666666,Bachelor,Good,0.3333333333333333,No,0.0
S1266,0.4285714285714284,Female,0.7951807228915662,0.4444444444444445,0.3888888888888889,No,0.6931818181818183,0.8970588235294119,Fair,0.8333333333333333,Master,Average,0.3333333333333333,Yes,1.0
S1267,1.0,Female,0.21686746987951805,0.3333333333333333,0.611111111111111,Yes,0.8340909090909092,0.8088235294117645,Fair,0.5,Bachelor,Good,1.0,No,0.4276960784313726
S1268,0.8571428571428572,Male,0.38554216867469876,0.5277777777777778,0.4259259259259259,No,1.0000000000000002,0.2794117647058823,Fair,0.5,Bachelor,Poor,0.8888888888888888,No,0.7071078431372549
S1269,0.2857142857142856,Female,0.37349397590361444,0.2916666666666667,0.5555555555555556,No,0.8477272727272729,0.7647058823529411,Good,0.6666666666666666,Bachelor,Average,0.7777777777777777,No,0.823529411764706
S1270,0.7142857142857144,Male,0.48192771084337344,0.4444444444444445,0.4259259259259259,Yes,0.9227272727272726,0.41176470588235287,Good,0.6666666666666666,High School,Good,0.2222222222222222,Yes,0.5465686274509806
S1271,1.0,Female,0.5662650602409638,0.18055555555555558,0.611111111111111,Yes,0.5431818181818184,0.5147058823529411,Good,0.16666666666666666,Master,Good,0.0,No,0.6764705882352942
S1272,1.0,Male,0.5783132530120481,0.3472222222222222,0.4444444444444444,Yes,0.42500000000000004,0.4705882352941177,Good,1.0,High School,Good,0.0,No,0.7083333333333335
S1273,1.0,Male,0.3132530120481927,0.3194444444444444,0.31481481481481477,No,0.6727272727272726,0.3676470588235294,Fair,0.16666666666666666,Bachelor,Good,0.0,Yes,0.33210784313725494
S1274,0.0,Female,0.38554216867469876,0.3888888888888889,0.7962962962962962,No,0.6840909090909091,0.6617647058823528,Fair,0.6666666666666666,High School,Average,0.3333333333333333,Yes,0.49264705882352955
S1275,0.4285714285714284,Male,0.4698795180722891,0.2916666666666667,0.5185185185185185,No,0.4136363636363638,0.5147058823529411,Fair,0.8333333333333333,Bachelor,Average,0.5555555555555556,No,0.7279411764705883
S1276,0.0,Male,0.37349397590361444,0.3194444444444444,0.4444444444444444,Yes,0.6181818181818184,0.39705882352941174,Fair,0.6666666666666666,High School,Good,0.3333333333333333,Yes,0.528186274509804
S1278,0.0,Female,0.5060240963855421,0.2777777777777778,0.07407407407407407,No,0.740909090909091,0.3235294117647059,Fair,0.3333333333333333,Master,Good,0.7777777777777777,Yes,0.9252450980392158
S1279,0.1428571428571428,Female,0.5542168674698794,0.08333333333333333,0.3888888888888889,No,0.7727272727272727,0.19117647058823523,Poor,0.16666666666666666,High School,Good,0.7777777777777777,No,0.8272058823529415
S1280,0.4285714285714284,Female,0.5421686746987951,0.6388888888888888,0.37037037037037035,No,0.7250000000000003,0.4852941176470588,Fair,0.3333333333333333,Bachelor,Good,0.5555555555555556,No,0.6789215686274511
S1281,0.4285714285714284,Female,0.6385542168674698,0.5833333333333334,0.20370370370370372,Yes,0.5431818181818184,0.2794117647058823,Good,0.3333333333333333,High School,Average,0.8888888888888888,No,0.7953431372549021
S1283,0.8571428571428572,Male,0.19277108433734938,0.4583333333333333,0.6481481481481481,Yes,0.38636363636363646,0.7205882352941175,Good,1.0,High School,Good,0.0,No,0.3517156862745099
S1284,0.1428571428571428,Male,0.49397590361445776,0.2638888888888889,0.48148148148148145,No,1.0000000000000002,0.6911764705882353,Fair,1.0,Bachelor,Good,0.7777777777777777,No,0.9007352941176473
S1286,0.0,Female,0.3253012048192771,0.4027777777777778,0.31481481481481477,No,0.6090909090909091,0.4705882352941177,Fair,0.6666666666666666,Master,Average,0.0,No,0.34558823529411775
S1287,0.5714285714285716,Male,0.5301204819277108,0.3055555555555556,0.16666666666666666,No,0.44772727272727275,0.8235294117647058,Good,1.0,High School,Poor,0.3333333333333333,Yes,0.806372549019608
S1288,0.0,Male,0.6506024096385542,0.22222222222222224,0.25925925925925924,No,1.0000000000000002,0.5735294117647058,Fair,0.5,High School,Average,0.4444444444444445,No,0.9448529411764707
S1289,1.0,Female,0.4216867469879518,0.2361111111111111,0.24074074074074073,No,0.415909090909091,0.4264705882352941,Good,0.16666666666666666,High School,Good,0.6666666666666665,Yes,0.6752450980392158
S1291,0.2857142857142856,Female,0.7349397590361445,0.20833333333333334,0.07407407407407407,No,0.7545454545454546,0.5588235294117647,Poor,0.16666666666666666,Bachelor,Average,0.8888888888888888,No,1.0
S1292,0.0,Female,0.4698795180722891,0.3333333333333333,0.31481481481481477,Yes,0.7954545454545456,0.6323529411764706,Good,0.6666666666666666,Master,Average,0.5555555555555556,Yes,0.6838235294117648
S1293,0.1428571428571428,Female,0.891566265060241,0.22222222222222224,0.2222222222222222,No,0.8772727272727272,0.3676470588235294,Fair,0.8333333333333333,Bachelor,Good,1.0,Yes,1.0
S1294,0.1428571428571428,Male,0.5180722891566264,0.4583333333333333,0.0,No,1.0000000000000002,0.5294117647058822,Fair,1.0,High School,Average,0.8888888888888888,No,0.9375000000000003
S1295,0.4285714285714284,Female,0.10843373493975902,0.5972222222222222,0.7592592592592592,No,0.7750000000000001,0.4264705882352941,Good,1.0,High School,Average,0.3333333333333333,No,0.11274509803921576
S1296,0.7142857142857144,Female,0.5542168674698794,0.25,0.5555555555555556,No,0.41818181818181843,0.45588235294117646,Fair,1.0,High School,Average,0.7777777777777777,No,0.8308823529411767
S1297,0.8571428571428572,Female,0.49397590361445776,0.3888888888888889,0.25925925925925924,No,0.6000000000000003,0.04411764705882354,Good,0.3333333333333333,Master,Average,0.2222222222222222,No,0.5110294117647061
S1298,0.5714285714285716,Female,0.6506024096385542,0.4305555555555556,0.3333333333333333,No,0.7295454545454543,0.44117647058823534,Poor,0.5,High School,Average,0.3333333333333333,Yes,0.8933823529411765
S1299,1.0,Female,0.5421686746987951,0.4305555555555556,0.09259259259259259,No,1.0000000000000002,0.6617647058823528,Fair,0.5,Bachelor,Average,1.0,No,0.9240196078431374
S1300,0.0,Female,0.3975903614457831,0.36111111111111116,0.6851851851851852,No,0.34090909090909105,0.3676470588235294,Poor,1.0,High School,Good,0.3333333333333333,Yes,0.5294117647058825
S1301,0.0,Male,0.2048192771084337,0.4722222222222222,0.7222222222222222,Yes,0.9318181818181819,0.49999999999999994,Good,0.5,High School,Average,0.5555555555555556,No,0.2855392156862746
S1302,0.2857142857142856,Female,0.38554216867469876,0.4305555555555556,0.37037037037037035,No,0.7,0.35294117647058815,Fair,0.8333333333333333,High School,Poor,0.8888888888888888,No,0.6875000000000001
S1304,0.1428571428571428,Male,0.3132530120481927,0.48611111111111116,0.37037037037037035,No,0.6363636363636365,0.44117647058823534,Good,0.0,Bachelor,Average,0.0,No,0.2598039215686275
S1305,0.5714285714285716,Female,0.5301204819277108,0.5,0.05555555555555555,No,0.46818181818181803,0.3235294117647059,Fair,0.3333333333333333,High School,Good,0.4444444444444445,Yes,0.8468137254901963
S1306,0.4285714285714284,Female,0.7228915662650601,0.22222222222222224,0.24074074074074073,No,0.8295454545454548,0.7205882352941175,Fair,0.8333333333333333,Bachelor,Average,0.8888888888888888,No,1.0
